latitude,longitude,depth,temperature,salinity
53.8412383,-9.7480337,7.59610093,9.364284968,33.85530654
53.8412383,-9.7480337,7.893972621,9.355035869,33.86364875
53.8412383,-9.7480337,8.191842384,9.35090637,33.86652368
53.8412383,-9.7480337,8.48971089,9.345658301,33.86978222
53.8412383,-9.7480337,8.787578014,9.341007233,33.87367028
53.8412383,-9.7480337,9.085443539,9.334071303,33.87847225
53.8412383,-9.7480337,9.383307537,9.328853607,33.88161963
53.8412383,-9.7480337,9.681170361,9.326009274,33.88415728
53.8412383,-9.7480337,9.97903312,9.323603768,33.87811077
53.8412383,-9.7480337,10.27689545,9.319328516,33.88353164
53.8412383,-9.7480337,10.57475646,9.318407059,33.88578526
53.8412383,-9.7480337,10.87261632,9.316157927,33.88986917
53.8412383,-9.7480337,11.17047507,9.31369894,33.89172456
53.8412383,-9.7480337,11.46833285,9.31207297,33.89454243
53.8412383,-9.7480337,11.76618937,9.309062478,33.89889105
53.8412383,-9.7480337,12.06404471,9.308757305,33.90121082
53.8412383,-9.7480337,12.36189753,9.307810257,33.91786206
53.8412383,-9.7480337,12.65974725,9.304248901,33.92467122
53.8412383,-9.7480337,12.95759407,9.302972794,33.93928967
53.8412383,-9.7480337,13.25543799,9.301140036,33.94666276
53.8412383,-9.7480337,13.55328002,9.29917717,33.95223917
53.8412383,-9.7480337,13.85112007,9.296934024,33.9601305
53.8412383,-9.7480337,14.1489582,9.293414299,33.96510079
53.8412383,-9.7480337,14.44679464,9.293010592,33.97115433
53.8412383,-9.7480337,14.74462984,9.292716601,33.97286446
53.8412383,-9.7480337,15.04246401,9.29235673,33.97714587
53.8412383,-9.7480337,15.34029764,9.29294807,33.97466649
53.8412383,-9.7480337,15.63813111,9.293156948,33.97567079
53.8412383,-9.7480337,15.9359639,9.29409563,33.97800025
53.8412383,-9.7480337,16.23379517,9.294280662,33.98630761
53.8412383,-9.7480337,16.53162471,9.296426703,33.99073908
53.8412383,-9.7480337,16.82945272,9.300048085,33.99790612
53.8412383,-9.7480337,17.1272792,9.302038329,34.00249858
53.8412383,-9.7480337,17.42510501,9.302815437,34.0013651
53.8412383,-9.7480337,17.72293116,9.306086925,33.99736094
53.8412383,-9.7480337,18.02075683,9.307959757,34.00368084
53.8412383,-9.7480337,18.31858165,9.309081078,34.00246575
53.8412383,-9.7480337,18.61640582,9.310322285,34.00689587
53.8412383,-9.7480337,18.91422889,9.311093374,34.0095883
53.8412383,-9.7480337,19.21205103,9.311913491,34.01248301
53.8412383,-9.7480337,19.50987214,9.311747095,34.01581906
53.8412383,-9.7480337,19.80769213,9.312292436,34.01933704
53.8412383,-9.7480337,20.10551166,9.312746033,34.01720577
53.8412383,-9.7480337,20.40333076,9.31153956,34.01994742
53.8412383,-9.7480337,20.70114899,9.311009211,34.02152239
53.8412383,-9.7480337,20.99896712,9.311804122,34.0179486
53.8412383,-9.7480337,21.296785,9.313204808,34.02106972
53.8412383,-9.7480337,21.59460235,9.314908504,34.02038302
53.8412383,-9.7480337,21.89241796,9.315308049,34.03382537
53.8412383,-9.7480337,22.19023132,9.317338147,34.03772266
53.8412383,-9.7480337,22.48804338,9.318765256,34.04300472
53.8412383,-9.7480337,22.78585452,9.318975187,34.04325144
53.8412383,-9.7480337,23.08366556,9.321713448,34.04148755
53.8412383,-9.7480337,23.38147632,9.322270735,34.04341221
53.8412383,-9.7480337,23.67928615,9.321881978,34.0467023
53.8412383,-9.7480337,23.97709505,9.32346258,34.04883587
53.8412383,-9.7480337,24.2749043,9.32450904,34.04127157
53.8412383,-9.7480337,24.57271394,9.32354832,34.04240186
53.8412383,-9.7480337,24.87052343,9.320969998,34.03881165
53.8412383,-9.7480337,25.16833209,9.318919083,34.04582891
53.8412383,-9.7480337,25.46613924,9.319774761,34.04882813
53.8412383,-9.7480337,25.7639459,9.319681855,34.04738004
53.8412383,-9.7480337,26.06175179,9.320607195,34.05277949
53.8412383,-9.7480337,26.35955576,9.321591044,34.06173162
53.8412383,-9.7480337,26.6573583,9.322984513,34.06282015
53.8412383,-9.7480337,26.95515928,9.325146668,34.07334306
53.8412383,-9.7480337,27.25295896,9.327658304,34.07216324
53.8412383,-9.7480337,27.56283625,9.332447552,34.07138551
53.8105646,-9.6399412,0.149104625,9.640628146,32.52554188
53.8105646,-9.6399412,0.447287309,9.589469879,32.61381785
53.8105646,-9.6399412,0.745456439,9.566494324,32.67070961
53.8105646,-9.6399412,1.043612471,9.548630938,32.71766169
53.8105646,-9.6399412,1.341750965,9.52174103,32.81284249
53.8105646,-9.6399412,1.639868098,9.510318401,32.89477748
53.8105646,-9.6399412,1.937970738,9.512299671,32.93548829
53.8105646,-9.6399412,2.236062105,9.495089309,32.98786412
53.8105646,-9.6399412,2.534138682,9.469901315,33.05395199
53.8105646,-9.6399412,2.832202983,9.454302847,33.08450301
53.8105646,-9.6399412,3.130255813,9.449236667,33.14768875
53.8105646,-9.6399412,3.428294994,9.445585727,33.19989224
53.8105646,-9.6399412,3.716019831,9.433782813,33.21492595
53.8691005,-9.6435372,0.14904615,9.42181778,32.98935725
53.8691005,-9.6435372,0.447121784,9.406737424,32.99144477
53.8691005,-9.6435372,0.745198089,9.389440591,33.02020631
53.8691005,-9.6435372,1.043267708,9.378262482,33.0414537
53.8691005,-9.6435372,1.341332937,9.371098789,33.05207671
53.8691005,-9.6435372,1.639393328,9.366386667,33.07861641
53.8691005,-9.6435372,1.937450053,9.360789036,33.07922746
53.8691005,-9.6435372,2.235503058,9.355251443,33.10608197
53.8691005,-9.6435372,2.533547544,9.348041356,33.14859917
53.8691005,-9.6435372,2.83158208,9.338930183,33.18732842
53.8691005,-9.6435372,3.12960741,9.331938086,33.22333181
53.8691005,-9.6435372,3.427625063,9.325157806,33.24909257
53.8691005,-9.6435372,3.725637485,9.31574376,33.26306017
53.8691005,-9.6435372,4.023638177,9.308299135,33.3458988
53.8691005,-9.6435372,4.321619184,9.300582174,33.43026286
53.8691005,-9.6435372,4.619588065,9.296516394,33.44724276
53.8691005,-9.6435372,4.917551568,9.293687957,33.47320085
53.8691005,-9.6435372,5.215508974,9.290256562,33.49665142
53.8691005,-9.6435372,5.513462222,9.289368527,33.50593193
53.8691005,-9.6435372,5.811410496,9.288484574,33.53708997
53.8691005,-9.6435372,6.10934845,9.284750063,33.59286311
53.8691005,-9.6435372,6.40727494,9.281324117,33.63357638
53.8691005,-9.6435372,6.705184344,9.281169262,33.73961024
53.8691005,-9.6435372,7.003076153,9.27874166,33.78500631
53.8691005,-9.6435372,7.300959138,9.276094437,33.81329636
53.8691005,-9.6435372,7.598837314,9.275682182,33.82373977
53.8691005,-9.6435372,7.896713249,9.276012353,33.83003143
53.8691005,-9.6435372,8.194587403,9.27590847,33.83647992
53.8691005,-9.6435372,8.492460812,9.27372594,33.83313733
53.8691005,-9.6435372,8.790332806,9.269778252,33.84469092
53.8691005,-9.6435372,9.1499935,9.271344193,33.84312425
53.8826672,-9.6013921,0.149535951,9.862654574,28.77233227
53.8826672,-9.6013921,0.448211017,9.573074819,32.06721066
53.8826672,-9.6013921,0.746390395,9.498713146,33.09434333
53.8826672,-9.6013921,1.044423407,9.47916763,33.33308482
53.8826672,-9.6013921,1.342423279,9.475895054,33.37846412
53.8826672,-9.6013921,1.64041726,9.495260333,33.38531466
53.8826672,-9.6013921,1.938416429,9.534727097,33.34201767
53.8826672,-9.6013921,2.254835902,9.516516938,33.37982645
53.8944852,-9.6381664,0.149057545,11.86367663,33.430832
53.8944852,-9.6381664,0.447152105,11.80943629,33.45802893
53.8944852,-9.6381664,0.745245715,11.76971737,33.46018009
53.8944852,-9.6381664,1.043331631,11.72040043,33.5018842
53.8944852,-9.6381664,1.341405573,11.65411954,33.53566437
53.8944852,-9.6381664,1.639477524,11.63595786,33.49641851
53.8944852,-9.6381664,1.937551016,11.61955497,33.5108351
53.8944852,-9.6381664,2.235619856,11.59715509,33.52541232
53.8944852,-9.6381664,2.533685745,11.58727885,33.5263393
53.8944852,-9.6381664,2.831749495,11.58194646,33.53776002
53.8944852,-9.6381664,3.129811269,11.57085514,33.53696553
53.8944852,-9.6381664,3.485405359,11.56615013,33.54591312
53.8838775,-9.5549178,0.150841334,13.37060526,18.0883093
53.8838775,-9.5549178,0.451584649,13.24292031,26.16528886
53.8838775,-9.5549178,0.751200307,13.18900272,27.9907383
53.8838775,-9.5549178,1.050487159,13.13128542,29.03783187
53.8838775,-9.5549178,1.349582811,13.02936221,29.63844545
53.8838775,-9.5549178,1.648540941,12.94376128,30.20497133
53.8838775,-9.5549178,1.947385297,12.91386876,30.61367917
53.8838775,-9.5549178,2.246148086,12.88103247,30.90847559
53.8838775,-9.5549178,2.544858715,12.83290147,31.05245381
53.8838775,-9.5549178,2.843537367,12.80399635,31.16957021
53.8838775,-9.5549178,3.14219498,12.7959421,31.22663596
53.8838775,-9.5549178,3.440845977,12.78978246,31.22165969
53.8838775,-9.5549178,3.636791312,12.77867797,31.28363092
53.8819868,-9.6004364,0.1490824,13.41485595,33.602621
53.8819868,-9.6004364,0.447220879,13.3413324,33.66584422
53.8819868,-9.6004364,0.74534547,13.2467366,33.72908528
53.8819868,-9.6004364,1.043457239,13.22842644,33.74748311
53.8819868,-9.6004364,1.341560656,13.20295758,33.78900303
53.8819868,-9.6004364,1.639653407,13.16374338,33.82256077
53.8819868,-9.6004364,1.937737863,13.14400697,33.84449572
53.8819868,-9.6004364,2.235817992,13.13313642,33.85013955
53.8819868,-9.6004364,2.533895971,13.11892993,33.85416474
53.8819868,-9.6004364,2.831969204,13.10323987,33.88162919
53.8819868,-9.6004364,3.130037923,13.09533931,33.88522387
53.8819868,-9.6004364,3.428103388,13.09343392,33.90506004
53.8819868,-9.6004364,3.72616601,13.09020039,33.90618917
53.8819868,-9.6004364,4.024226939,13.08796788,33.9157341
53.8819868,-9.6004364,4.347977499,13.09300538,33.9209535
53.8690207,-9.6431641,0.14899401,12.81149379,34.23043499
53.8690207,-9.6431641,0.446967335,12.80857342,34.2292094
53.8690207,-9.6431641,0.744944266,12.79988496,34.23539678
53.8690207,-9.6431641,1.042919081,12.79028658,34.24038018
53.8690207,-9.6431641,1.340890748,12.76332903,34.25109743
53.8690207,-9.6431641,1.638858139,12.72314037,34.25831187
53.8690207,-9.6431641,1.936824078,12.69931431,34.24476643
53.8690207,-9.6431641,2.234792401,12.67615404,34.22225323
53.8690207,-9.6431641,2.532760936,12.64852672,34.22706162
53.8690207,-9.6431641,2.83072444,12.61027035,34.2473077
53.8690207,-9.6431641,3.12868118,12.57994253,34.26684452
53.8690207,-9.6431641,3.426632386,12.54985566,34.27825181
53.8690207,-9.6431641,3.724579356,12.51507827,34.28517427
53.8690207,-9.6431641,4.022526738,12.49953177,34.25896209
53.8690207,-9.6431641,4.320473992,12.46788691,34.2715021
53.8690207,-9.6431641,4.618417652,12.44424349,34.27404948
53.8690207,-9.6431641,4.916357863,12.42099034,34.28741049
53.8690207,-9.6431641,5.214293934,12.40176047,34.29720588
53.8690207,-9.6431641,5.512227468,12.38859654,34.29887221
53.8690207,-9.6431641,5.810160557,12.38356827,34.2936471
53.8690207,-9.6431641,6.108093979,12.37502557,34.28955316
53.8690207,-9.6431641,6.406026975,12.3695896,34.29098236
53.8690207,-9.6431641,6.703958271,12.36345203,34.29878446
53.8690207,-9.6431641,7.001887207,12.35902018,34.30633628
53.8690207,-9.6431641,7.299815555,12.35678629,34.29937068
53.8690207,-9.6431641,7.597744014,12.34787624,34.29960051
53.8690207,-9.6431641,7.895670049,12.33730516,34.31307572
53.8690207,-9.6431641,8.193594364,12.33101439,34.30769166
53.8690207,-9.6431641,8.49151877,12.31460438,34.30365414
53.8690207,-9.6431641,8.789440951,12.29124953,34.31458291
53.8690207,-9.6431641,9.0873602,12.2716065,34.31602158
53.8690207,-9.6431641,9.385278381,12.26864742,34.31547251
53.8690207,-9.6431641,9.683196509,12.26637232,34.31223359
53.8690207,-9.6431641,9.981114976,12.26233835,34.3079312
53.8690207,-9.6431641,10.27903331,12.25605751,34.30791287
53.8690207,-9.6431641,10.5769497,12.23825158,34.3161937
53.8690207,-9.6431641,10.87486345,12.22440666,34.32051205
53.8690207,-9.6431641,11.17277607,12.21832801,34.31834242
53.8690207,-9.6431641,11.47068874,12.21611512,34.3151117
53.8690207,-9.6431641,11.76860091,12.20989776,34.31767658
53.8690207,-9.6431641,12.06651169,12.20488307,34.32164349
53.8690207,-9.6431641,12.43977606,12.20355547,34.32856354
53.8618608,-9.6587658,0.148986703,12.82362852,34.30250226
53.8618608,-9.6587658,0.446942937,12.81984688,34.30378043
53.8618608,-9.6587658,0.744904632,12.81594447,34.2984009
53.8618608,-9.6587658,1.042865899,12.81352305,34.30300975
53.8618608,-9.6587658,1.340826879,12.81552718,34.29787514
53.8618608,-9.6587658,1.638787471,12.81893495,34.30487738
53.8618608,-9.6587658,1.936747203,12.82108089,34.30397282
53.8618608,-9.6587658,2.234706082,12.82184526,34.31023458
53.8618608,-9.6587658,2.532664176,12.81731486,34.30702069
53.8618608,-9.6587658,2.830622382,12.81508188,34.3045523
53.8618608,-9.6587658,3.128579556,12.80745537,34.31070758
53.8618608,-9.6587658,3.426535567,12.80718675,34.30990673
53.8618608,-9.6587658,3.72449094,12.80767549,34.31346706
53.8618608,-9.6587658,4.02244605,12.80794419,34.30946816
53.8618608,-9.6587658,4.320400967,12.80890211,34.31254001
53.8618608,-9.6587658,4.61835489,12.81092387,34.31609484
53.8618608,-9.6587658,4.916308487,12.81682479,34.31449731
53.8618608,-9.6587658,5.214262422,12.8234854,34.31332666
53.8618608,-9.6587658,5.512217154,12.82459533,34.30644396
53.8618608,-9.6587658,5.810172661,12.81977006,34.30253326
53.8618608,-9.6587658,6.108127446,12.8180477,34.30821436
53.8618608,-9.6587658,6.406080581,12.81329444,34.31257363
53.8618608,-9.6587658,6.704031636,12.80131625,34.31946794
53.8618608,-9.6587658,7.001981996,12.79403652,34.31086877
53.8618608,-9.6587658,7.299931929,12.7870316,34.31665224
53.8618608,-9.6587658,7.597883114,12.78242489,34.29382051
53.8618608,-9.6587658,7.895837627,12.80071057,34.28760538
53.8618608,-9.6587658,8.193789949,12.79537658,34.31362998
53.8618608,-9.6587658,8.491738546,12.78337495,34.3133129
53.8618608,-9.6587658,8.789685337,12.76260459,34.31836043
53.8618608,-9.6587658,9.087627754,12.71296192,34.33128698
53.8618608,-9.6587658,9.385565646,12.64261553,34.32511168
53.8618608,-9.6587658,9.683501117,12.59012125,34.31870702
53.8618608,-9.6587658,9.981435184,12.56809978,34.31577574
53.8618608,-9.6587658,10.279368,12.56487273,34.3205274
53.8618608,-9.6587658,10.57729924,12.56265042,34.32538496
53.8618608,-9.6587658,10.87522844,12.56463328,34.33560132
53.8618608,-9.6587658,11.17315847,12.57580725,34.31836184
53.8618608,-9.6587658,11.47109364,12.56980047,34.28832794
53.8618608,-9.6587658,11.76902886,12.54709716,34.30768859
53.8618608,-9.6587658,12.06695807,12.53854717,34.33090663
53.8618608,-9.6587658,12.36488527,12.5434772,34.32165175
53.8618608,-9.6587658,12.66281614,12.55941295,34.30055748
53.8618608,-9.6587658,12.96074966,12.58302536,34.30512988
53.8618608,-9.6587658,13.25868318,12.58693865,34.30457737
53.8618608,-9.6587658,13.55661597,12.58085266,34.30812061
53.8618608,-9.6587658,13.854547,12.57304376,34.31369617
53.8618608,-9.6587658,14.15247591,12.57189482,34.32172102
53.8618608,-9.6587658,14.45040452,12.57757637,34.31459069
53.8618608,-9.6587658,14.74833392,12.58909598,34.31602141
53.8618608,-9.6587658,15.04626317,12.59435522,34.31724843
53.8618608,-9.6587658,15.34419176,12.59333373,34.3199456
53.8618608,-9.6587658,15.64211888,12.5850786,34.3250359
53.8618608,-9.6587658,15.94004598,12.5902052,34.31631165
53.8618608,-9.6587658,16.23797417,12.5983806,34.31577915
53.8618608,-9.6587658,16.53590241,12.6007526,34.31562864
53.8618608,-9.6587658,16.83383016,12.60271197,34.31820853
53.8618608,-9.6587658,17.13175639,12.60291934,34.32670703
53.8618608,-9.6587658,17.4296794,12.59905804,34.34295901
53.8618608,-9.6587658,17.72760003,12.60448347,34.34522227
53.8618608,-9.6587658,18.0255205,12.60024611,34.34174717
53.8618608,-9.6587658,18.32344608,12.61133231,34.29860525
53.8618608,-9.6587658,18.62137599,12.60344809,34.30118073
53.8618608,-9.6587658,18.9193038,12.59769528,34.31070799
53.8618608,-9.6587658,19.2172355,12.59267351,34.26104562
53.8618608,-9.6587658,19.51517204,12.56245766,34.2558738
53.8618608,-9.6587658,19.8131027,12.5176742,34.29130801
53.8618608,-9.6587658,20.11102507,12.4848095,34.30702836
53.8618608,-9.6587658,20.34880328,12.48845559,34.30857601
53.8500921,-9.8670852,0.14899742,13.69068049,34.43409969
53.8500921,-9.8670852,0.446975946,13.68471814,34.43251649
53.8500921,-9.8670852,0.744961191,13.6826708,34.41683626
53.8500921,-9.8670852,1.042948698,13.68129865,34.40851699
53.8500921,-9.8670852,1.340940891,13.68014585,34.37148324
53.8500921,-9.8670852,1.638935671,13.67693805,34.38136455
53.8500921,-9.8670852,1.93693287,13.67205994,34.34483193
53.8500921,-9.8670852,2.234935156,13.66785441,34.33070954
53.8500921,-9.8670852,2.532938739,13.66213143,34.3276769
53.8500921,-9.8670852,2.830942205,13.65301869,34.3248418
53.8500921,-9.8670852,3.128944313,13.6451972,34.33229132
53.8500921,-9.8670852,3.426943992,13.64007051,34.34005988
53.8500921,-9.8670852,3.724942304,13.63597293,34.33905122
53.8500921,-9.8670852,4.022939482,13.6360385,34.34611302
53.8500921,-9.8670852,4.320935513,13.63328792,34.3455943
53.8500921,-9.8670852,4.618931978,13.6231288,34.33585415
53.8500921,-9.8670852,4.916925793,13.61361344,34.36099288
53.8500921,-9.8670852,5.214916579,13.60766722,34.35573585
53.8500921,-9.8670852,5.512906236,13.58805553,34.36129953
53.8500921,-9.8670852,5.810893101,13.57947796,34.37013736
53.8500921,-9.8670852,6.108879501,13.57544329,34.35913254
53.8500921,-9.8670852,6.406866469,13.56014605,34.35699428
53.8500921,-9.8670852,6.704852159,13.5420329,34.35868163
53.8500921,-9.8670852,7.002836255,13.53226131,34.3608353
53.8500921,-9.8670852,7.300819532,13.5244552,34.35836017
53.8500921,-9.8670852,7.598801461,13.51700695,34.36582333
53.8500921,-9.8670852,7.896780887,13.50998209,34.373848
53.8500921,-9.8670852,8.194757818,13.50398275,34.38162558
53.8500921,-9.8670852,8.492734354,13.49748489,34.3710966
53.8500921,-9.8670852,8.790710652,13.48574192,34.37595581
53.8500921,-9.8670852,9.088685191,13.46753129,34.37587797
53.8500921,-9.8670852,9.386657337,13.43933156,34.38203672
53.8500921,-9.8670852,9.684626123,13.41790582,34.38973145
53.8500921,-9.8670852,9.982595086,13.41150612,34.37016091
53.8500921,-9.8670852,10.280567,13.40646273,34.35747561
53.8500921,-9.8670852,10.57853926,13.37930111,34.35564663
53.8500921,-9.8670852,10.87650825,13.35490072,34.37007578
53.8500921,-9.8670852,11.17447381,13.33794548,34.37234239
53.8500921,-9.8670852,11.47243679,13.32631598,34.38263128
53.8500921,-9.8670852,11.77039603,13.31687333,34.39699037
53.8500921,-9.8670852,12.06835266,13.30669127,34.39783136
53.8500921,-9.8670852,12.36630855,13.3003064,34.39628089
53.8500921,-9.8670852,12.66426389,13.29503326,34.39668185
53.8500921,-9.8670852,12.96221936,13.28564488,34.38825713
53.8500921,-9.8670852,13.26017292,13.27574726,34.40577495
53.8500921,-9.8670852,13.55812418,13.26368754,34.39994161
53.8500921,-9.8670852,13.85607496,13.24973856,34.40031418
53.8500921,-9.8670852,14.15402493,13.24427734,34.39909862
53.8500921,-9.8670852,14.45197494,13.24079194,34.39462278
53.8500921,-9.8670852,14.7499237,13.23290658,34.40429186
53.8500921,-9.8670852,15.04787005,13.2213428,34.40807738
53.8500921,-9.8670852,15.34581554,13.20501601,34.40163134
53.8500921,-9.8670852,15.64376003,13.16881618,34.40041638
53.8500921,-9.8670852,15.9417012,13.13905799,34.41092057
53.8500921,-9.8670852,16.23964006,13.12516575,34.40666931
53.8500921,-9.8670852,16.53757976,13.10031896,34.39038698
53.8500921,-9.8670852,16.83551798,13.03862659,34.39451387
53.8500921,-9.8670852,17.13345114,13.0043385,34.40749277
53.8500921,-9.8670852,17.43138204,12.96660779,34.39306566
53.8500921,-9.8670852,17.72930482,12.8890593,34.44702453
53.8500921,-9.8670852,18.0272195,12.82442026,34.42554392
53.8500921,-9.8670852,18.325133,12.76459068,34.42272437
53.8500921,-9.8670852,18.62304474,12.71577657,34.41043444
53.8500921,-9.8670852,18.92095154,12.65036538,34.43463543
53.8500921,-9.8670852,19.21884928,12.60858934,34.46072163
53.8500921,-9.8670852,19.51674275,12.59790634,34.45632517
53.8500921,-9.8670852,19.8146331,12.5672328,34.4749628
53.8500921,-9.8670852,20.1125183,12.55089952,34.48722646
53.8500921,-9.8670852,20.41040072,12.53296894,34.4880904
53.8500921,-9.8670852,20.70827924,12.4931456,34.50429387
53.8500921,-9.8670852,21.00615622,12.45996523,34.48044309
53.8500921,-9.8670852,21.30403261,12.41784131,34.48757502
53.8500921,-9.8670852,21.60190387,12.37128234,34.50088968
53.8500921,-9.8670852,21.89977168,12.33395487,34.49415332
53.8500921,-9.8670852,22.19763702,12.30969668,34.50448047
53.8500921,-9.8670852,22.49550014,12.30265923,34.50312449
53.8500921,-9.8670852,22.79336331,12.28956279,34.49596982
53.8500921,-9.8670852,23.09122666,12.26578475,34.48948229
53.8500921,-9.8670852,23.38908736,12.2303328,34.50164963
53.8500921,-9.8670852,23.6869418,12.19466853,34.52450125
53.8500921,-9.8670852,23.98479174,12.17719573,34.525473
53.8500921,-9.8670852,24.28263841,12.16638223,34.54351071
53.8500921,-9.8670852,24.58048221,12.1585934,34.54340339
53.8500921,-9.8670852,24.88709602,12.15673491,34.54846016
53.800127,-9.8662528,0.148995762,13.62726316,34.44259294
53.800127,-9.8662528,0.446966272,13.61419481,34.45211903
53.800127,-9.8662528,0.744941658,13.60690385,34.44808123
53.800127,-9.8662528,1.042918498,13.60544789,34.43388607
53.800127,-9.8662528,1.340896392,13.61536884,34.43798642
53.800127,-9.8662528,1.638873062,13.61801026,34.44517025
53.800127,-9.8662528,1.936847941,13.61036143,34.44963991
53.800127,-9.8662528,2.234821071,13.60108377,34.45327589
53.800127,-9.8662528,2.532792467,13.59663483,34.45846416
53.800127,-9.8662528,2.830761951,13.59163739,34.46482837
53.800127,-9.8662528,3.128731459,13.58935213,34.4533579
53.800127,-9.8662528,3.426701808,13.58828546,34.45348838
53.800127,-9.8662528,3.724671604,13.58613293,34.45446984
53.800127,-9.8662528,4.022640875,13.58187269,34.45349766
53.800127,-9.8662528,4.32060919,13.57919263,34.45818092
53.800127,-9.8662528,4.618577111,13.57598397,34.45247697
53.800127,-9.8662528,4.916543879,13.56397657,34.46144625
53.800127,-9.8662528,5.21450733,13.5493562,34.47197524
53.800127,-9.8662528,5.512468606,13.53142362,34.4692079
53.800127,-9.8662528,5.810428171,13.4947668,34.46978242
53.800127,-9.8662528,6.108383585,13.45139759,34.4820241
53.800127,-9.8662528,6.406334836,13.41711877,34.48334929
53.800127,-9.8662528,6.704284499,13.37010936,34.47178006
53.800127,-9.8662528,7.002233572,13.32072326,34.46028243
53.800127,-9.8662528,7.300181647,13.29040412,34.45678268
53.800127,-9.8662528,7.598130644,13.24766215,34.42997587
53.800127,-9.8662528,7.896080967,13.18900115,34.41554303
53.800127,-9.8662528,8.194026852,13.14015178,34.43844935
53.800127,-9.8662528,8.491962912,13.06547446,34.46787108
53.800127,-9.8662528,8.789889984,12.99693789,34.47829799
53.800127,-9.8662528,9.087813665,12.95937342,34.4676433
53.800127,-9.8662528,9.385736532,12.9256635,34.46419236
53.800127,-9.8662528,9.683655613,12.8707323,34.47554731
53.800127,-9.8662528,9.981569415,12.80901925,34.47822672
53.800127,-9.8662528,10.27947613,12.76124506,34.50751727
53.800127,-9.8662528,10.57737447,12.69848498,34.52156528
53.800127,-9.8662528,10.87527042,12.64149189,34.49524054
53.800127,-9.8662528,11.1731626,12.5863231,34.52370159
53.800127,-9.8662528,11.471044,12.52920971,34.55961062
53.800127,-9.8662528,11.76891778,12.46832862,34.55868239
53.800127,-9.8662528,12.06679239,12.41462634,34.5203355
53.800127,-9.8662528,12.3646676,12.36308968,34.52410362
53.800127,-9.8662528,12.66253632,12.32032448,34.55136463
53.800127,-9.8662528,12.96039948,12.30132253,34.55510016
53.800127,-9.8662528,13.25825901,12.28340778,34.57140744
53.800127,-9.8662528,13.55611311,12.268363,34.59209327
53.800127,-9.8662528,13.8539632,12.25971959,34.59820621
53.800127,-9.8662528,14.15181146,12.25394981,34.60181271
53.800127,-9.8662528,14.44965852,12.24743281,34.60277435
53.800127,-9.8662528,14.74750419,12.23773073,34.60718282
53.800127,-9.8662528,15.04534835,12.22944145,34.60870375
53.800127,-9.8662528,15.34319149,12.21425145,34.60745791
53.800127,-9.8662528,15.64103225,12.19366814,34.61798085
53.800127,-9.8662528,15.93886991,12.16981848,34.6209788
53.800127,-9.8662528,16.23670747,12.15619542,34.60663371
53.800127,-9.8662528,16.53454483,12.13960386,34.61229236
53.800127,-9.8662528,16.83238034,12.11542499,34.61004011
53.800127,-9.8662528,17.13021357,12.09728042,34.61908558
53.800127,-9.8662528,17.42804365,12.0755377,34.6251614
53.800127,-9.8662528,17.72587007,12.04135612,34.63484641
53.800127,-9.8662528,18.02369403,12.00540379,34.62664957
53.800127,-9.8662528,18.32151748,11.98250955,34.62205447
53.800127,-9.8662528,18.6193388,11.96038831,34.63149321
53.800127,-9.8662528,18.91715544,11.92799887,34.64727387
53.800127,-9.8662528,19.21496579,11.8893062,34.66694997
53.800127,-9.8662528,19.51277448,11.8631525,34.64307797
53.800127,-9.8662528,19.81058345,11.83278145,34.64786372
53.800127,-9.8662528,20.10838652,11.7949816,34.67570019
53.800127,-9.8662528,20.40618207,11.74285251,34.68985556
53.800127,-9.8662528,20.70397466,11.71043793,34.6784545
53.800127,-9.8662528,21.00176791,11.70315247,34.67143013
53.800127,-9.8662528,21.29956305,11.68257052,34.65193482
53.800127,-9.8662528,21.59735697,11.65071839,34.66665146
53.800127,-9.8662528,21.89514613,11.63512766,34.67970814
53.800127,-9.8662528,22.19293141,11.62228665,34.69121633
53.800127,-9.8662528,22.49071388,11.61180204,34.69604573
53.800127,-9.8662528,22.78849468,11.60560685,34.69908344
53.800127,-9.8662528,23.08627373,11.60229051,34.70623603
53.800127,-9.8662528,23.38405136,11.6008467,34.70767249
53.800127,-9.8662528,23.68182848,11.59919885,34.70694125
53.800127,-9.8662528,23.97960462,11.59695542,34.7125469
53.800127,-9.8662528,24.27738001,11.59638923,34.70988906
53.800127,-9.8662528,24.57515582,11.59547808,34.70551413
53.800127,-9.8662528,24.87293147,11.59401748,34.70774407
53.800127,-9.8662528,25.17070665,11.59301252,34.70617818
53.800127,-9.8662528,25.46848119,11.59220027,34.70998689
53.800127,-9.8662528,25.76625462,11.59081751,34.7125209
53.800127,-9.8662528,26.06402747,11.58938512,34.71146091
53.800127,-9.8662528,26.36179893,11.58726256,34.72110958
53.800127,-9.8662528,26.65956967,11.58651748,34.71410237
53.800127,-9.8662528,26.95734056,11.58716213,34.71683779
53.800127,-9.8662528,27.2551107,11.58678143,34.71779397
53.800127,-9.8662528,27.55288127,11.58748965,34.71021143
53.800127,-9.8662528,27.85065172,11.58704502,34.71586756
53.800127,-9.8662528,28.14842196,11.58722763,34.70914603
53.800127,-9.8662528,28.44619238,11.58845017,34.71155617
53.800127,-9.8662528,28.74396215,11.58902628,34.7124382
53.800127,-9.8662528,28.89451964,11.59019661,34.7206799
53.8002172,-9.7756116,0.149011845,13.89173404,34.36543498
